Time,Open,High,Low,Last,Change,%Chg,Volume
09/17/2020,175.37,180.72,174.7,180.49,-0.32,-0.18%,1090100
09/16/2020,182.4,185.19,180.61,180.81,0.05,+0.03%,1624400
09/15/2020,179.98,180.94,177.33,180.76,2.68,+1.50%,1441400
09/14/2020,176.56,178.51,174.99,178.08,6.14,+3.57%,1254300
09/11/2020,174.87,176.52,171.31,171.94,-1.19,-0.69%,1318800
09/10/2020,176.03,177.35,172.62,173.13,-1.33,-0.76%,2413000
09/09/2020,178.92,179.94,172.8501,174.46,-0.01,-0.01%,2314500
09/08/2020,181.19,182.67,173.825,174.47,-18.9,-9.77%,2919400
09/04/2020,199.84,200.43,186.78,193.37,-8.04,-3.99%,2380600
09/03/2020,213.61,214.04,200.25,201.41,-14.13,-6.56%,1807300
09/02/2020,210.68,216.17,209,215.54,7.59,+3.65%,1171800
09/01/2020,205.89,208.485,204.51,207.95,2.81,+1.37%,738000
08/31/2020,207.78,208.11,203.98,205.14,-3.47,-1.66%,930100
08/28/2020,204.79,208.92,203.95,208.61,4.16,+2.03%,828800
08/27/2020,213.78,214.14,203.5,204.45,-7.78,-3.67%,1158900
08/26/2020,209.77,212.66,209.595,212.23,1.95,+0.93%,615100
08/25/2020,208.03,211.18,207.19,210.28,1.92,+0.92%,869600
08/24/2020,207.5,208.67,205.3,208.36,4.39,+2.15%,922300
08/21/2020,206.75,206.87,202.1132,203.97,-2.88,-1.39%,1425800
08/20/2020,206.6,208.8325,205.08,206.85,-3.69,-1.75%,915200
08/19/2020,212.71,212.719,209.49,210.54,-1.22,-0.58%,734300
08/18/2020,217.71,217.9,211.365,211.76,-4.87,-2.25%,842700
